"","countryname","townname","ref7","ref8","ref9","ref10","ref11","ref12","ref13","ref14","ref15","ref16","vot","rate","party","V16","V17"
"325","雲林縣","臺西鄉",0.798279073420569,0.75819838677602,0.776466921874018,0.781356033291578,0.711042521852372,0.606718654344821,0.467814584114331,0.263292489315569,0.287018176796262,0.615345897728818,63.59,0.512178581967359,"中國國民黨",0.798279073420569,"ref7"
"326","臺東縣","臺東市",0.807032650689217,0.787455107683224,0.780893501721678,0.772963329783046,0.714639844676062,0.627454875792657,0.379257232186542,0.269326272231754,0.290939723408202,0.609660431061287,56.04,0.528760467302931,"中國國民黨",0.807032650689217,"ref7"
"327","苗栗縣","銅鑼鄉",0.820274314643391,0.798520112967231,0.7934925716218,0.774495603945329,0.70820934108186,0.58907461110172,0.356216317406671,0.263757056274281,0.286297015116222,0.612324404108291,59.22,0.553844127000172,"中國國民黨",0.820274314643391,"ref7"
"328","高雄市","鳳山區",0.792510013839381,0.765030432481453,0.78325988126555,0.739756464303581,0.695736473805257,0.641483802580002,0.466871178168356,0.32626101655106,0.330102356856363,0.603873175314458,56.54,0.501250263003184,"中國國民黨",0.792510013839381,"ref7"
"329","花蓮縣","鳳林鎮",0.812587716137947,0.793026820625215,0.787877056735821,0.798628889459011,0.720631692789481,0.621880048263567,0.372076541897612,0.26281582338857,0.278054409469971,0.600620171088671,76.26,0.539283417575198,"中國國民黨",0.812587716137947,"ref7"
"330","臺中市","潭子區",0.816564799252819,0.780183028580755,0.79648907549743,0.748551159089178,0.688143321284648,0.619176401068919,0.435272629570162,0.317382223829361,0.311288250863347,0.607677871946275,55.68,0.546817198811932,"中國國民黨",0.816564799252819,"ref7"
"331","屏東縣","潮州鎮",0.787427148648086,0.759254676245306,0.756489999260365,0.765731703137117,0.701507877705176,0.623036569097725,0.510788800579021,0.300760590618611,0.321018767165099,0.586261189318591,54.22,0.491621800810923,"民主進步黨",0.787427148648086,"ref7"
"332","彰化縣","線西鄉",0.822036440728325,0.773529221374427,0.778882445524211,0.769779156903044,0.699563210244294,0.604379396367367,0.441696950325045,0.316339131632881,0.29587926785041,0.610286042063593,66.82,0.557182119205011,"中國國民黨",0.822036440728325,"ref7"
"333","雲林縣","褒忠鄉",0.783252355040072,0.74639572933414,0.746429041618941,0.751526263831513,0.672449220390405,0.578128324003803,0.498829835544732,0.309075766404485,0.328138015905941,0.597711660235598,54.55,0.483713496950316,"中國國民黨",0.783252355040072,"ref7"
"334","臺南市","學甲區",0.774795199597499,0.734346254922895,0.760635703980995,0.770289712411881,0.697723915573459,0.620515911017054,0.58840387207312,0.303119994472134,0.3307057961897,0.574846665806918,47.08,0.467693122935213,"民主進步黨",0.774795199597499,"ref7"
"335","新北市","樹林區",0.777931541824771,0.75292205847643,0.765506397697425,0.706984372056942,0.651240875584167,0.5879240500888,0.475444913293857,0.345653861208825,0.35521632475722,0.576428922374709,54.13,0.473634290253402,"中國國民黨",0.777931541824771,"ref7"
"336","高雄市","橋頭區",0.772891494792032,0.742384277392032,0.756694808250729,0.752919392741321,0.697131791013472,0.645271615956269,0.552486213157866,0.323941105899817,0.339872390878967,0.572650916833424,54.11,0.464086938420216,"民主進步黨",0.772891494792032,"ref7"
"337","新竹縣","橫山鄉",0.810073149410635,0.777524761311903,0.780096039445124,0.795605926751737,0.725012826981639,0.593588231039987,0.362318108942136,0.259799215088862,0.27283306541356,0.596085027778037,44.23,0.53452007844409,"中國國民黨",0.810073149410635,"ref7"
"338","高雄市","燕巢區",0.797257977731535,0.75799338764672,0.762579819406843,0.766059964654614,0.706485931804209,0.634226446792484,0.497238727222346,0.296914527076584,0.316898378729032,0.599734522867966,50.88,0.510244322279854,"中國國民黨",0.797257977731535,"ref7"
"339","苗栗縣","頭份市",0.807588232335835,0.789844971236636,0.796794348827831,0.760594872908068,0.704114546029478,0.631865610180656,0.361681572743704,0.283806514978039,0.29660097602444,0.595970204372776,61.89,0.529812904595255,"中國國民黨",0.807588232335835,"ref7"
"340","宜蘭縣","頭城鎮",0.784360656812396,0.764856261368808,0.752626380921406,0.746089434285261,0.672375463231808,0.583619155593735,0.487752767029538,0.325417440600942,0.340149632095796,0.58229281649757,54.9,0.485812950961159,"中國國民黨",0.784360656812396,"ref7"
"341","苗栗縣","頭屋鄉",0.81931156188622,0.793659582750123,0.749088440661507,0.782831773662948,0.739939932703625,0.622090541604507,0.371252826661198,0.261016485546904,0.292171620332146,0.612771269187878,65.46,0.552020386221292,"中國國民黨",0.81931156188622,"ref7"
"342","臺中市","龍井區",0.788519986731756,0.763409435607471,0.789319182889975,0.746533224972331,0.688811789504417,0.607511693208995,0.433915433921669,0.319238044584949,0.314144836601464,0.597907338391612,55,0.495205877798778,"中國國民黨",0.789319182889975,"ref9"
"343","臺南市","龍崎區",0.789011426283352,0.758849307623754,0.771819849816185,0.796296991186709,0.731160041258135,0.646715973383902,0.507920398003462,0.28703077302129,0.280990168741826,0.587605242175983,32.94,0.508423927233773,"無",0.796296991186709,"ref10"
"344","桃園市","龍潭區",0.819961445296519,0.790958443959359,0.8028091078153,0.760206510099627,0.703001827041815,0.642695221522284,0.37023205048397,0.287818322098397,0.301278846652261,0.625522123936388,47.81,0.55325145917128,"民主進步黨",0.819961445296519,"ref7"
"345","桃園市","龜山區",0.789580534386653,0.757482864737597,0.774280283000379,0.708772546426167,0.654137928863902,0.585211385507626,0.454998609162505,0.339224794347951,0.359576822658085,0.585840276770126,55.18,0.49570095545871,"民主進步黨",0.789580534386653,"ref7"
"346","高雄市","彌陀區",0.781538538583365,0.743925959383697,0.711033745028404,0.777130104402612,0.710334567100404,0.646382355898518,0.494974943087875,0.348820257515042,0.311277791465954,0.586808543489852,52.77,0.480467017585461,"中國國民黨",0.781538538583365,"ref7"
"347","宜蘭縣","礁溪鄉",0.775326786613595,0.766382083612375,0.758696899771439,0.737400312128209,0.65348356611392,0.573371525188572,0.526377169869203,0.325932872716231,0.344361372263791,0.594763868523377,45.91,0.468700107243029,"中國國民黨",0.775326786613595,"ref7"
"348","臺南市","歸仁區",0.769898385510418,0.737554333214314,0.758301497189074,0.73012048658283,0.674749311941445,0.62425589226379,0.532262233942862,0.341807932806739,0.347730985672622,0.5681673204008,37.57,0.458417097007801,"民主進步黨",0.769898385510418,"ref7"
"349","臺中市","豐原區",0.796825621822771,0.766877717904833,0.787125335333744,0.739885540784051,0.684343358978173,0.61083206041854,0.454359206068824,0.307902592261268,0.327893609725609,0.597405813299955,51.64,0.509425311276323,"中國國民黨",0.796825621822771,"ref7"
"350","花蓮縣","豐濱鄉",0.768595140948538,0.754420405522713,0.720700303478127,0.775011748593699,0.70881569453152,0.623858089728717,0.379007962041826,0.280763975678548,0.301779012566512,0.595227779503117,77.7,0.468103331300813,"中國國民黨",0.775011748593699,"ref10"
"351","新北市","雙溪區",0.793452631712093,0.764212943500669,0.779784904783937,0.771218448256293,0.690257004447889,0.575924045582765,0.484728506349533,0.31773743127691,0.302273470384182,0.599047708039953,55.82,0.503035862307431,"中國國民黨",0.793452631712093,"ref7"
"352","宜蘭縣","羅東鎮",0.781344018890532,0.771235981805545,0.767430974080696,0.716379387506793,0.658625217368984,0.590944596911077,0.501468305174561,0.346467177852526,0.364651972837191,0.585499095019987,52.71,0.480098539288752,"中國國民黨",0.781344018890532,"ref7"
"353","臺東縣","關山鎮",0.819431371631647,0.791022949672229,0.776594516779559,0.769394667430272,0.69579552428533,0.60178619897499,0.38006718803217,0.265742362400085,0.30301691537405,0.620082321542537,61.09,0.552247341601908,"中國國民黨",0.819431371631647,"ref7"
"354","新竹縣","關西鎮",0.815357833899199,0.788052406821638,0.786076617704835,0.788441742825242,0.719603163332679,0.623374423402189,0.362318206162063,0.271222337738703,0.283861212222741,0.584609458862623,35.7,0.544530846560332,"中國國民黨",0.815357833899199,"ref7"
"355","臺南市","關廟區",0.778829086988464,0.740953829156102,0.753712533483152,0.756785637158872,0.686569023565571,0.621345596832133,0.537007643543396,0.308364375388093,0.333274431882589,0.583075859070734,37.11,0.475334508407774,"民主進步黨",0.778829086988464,"ref7"
"356","臺中市","霧峰區",0.814525146083657,0.778133632614891,0.786695710036729,0.760820735715107,0.700140682042982,0.610384052320442,0.44149393145596,0.287007294727664,0.303966745722834,0.603185777746118,55.83,0.542953487561389,"中國國民黨",0.814525146083657,"ref7"
"357","屏東縣","霧臺鄉",0.796145596639034,0.7736179402363,0.744122174279626,0.797508887849817,0.751304170029682,0.722942618559888,0.298419828131052,0.240264129628276,0.25736811329355,0.586095022032396,52.81,0.510719620855876,"民主進步黨",0.797508887849817,"ref10"
"358","新竹縣","寶山鄉",0.804604167407301,0.783883346740912,0.784026384057691,0.744741114315188,0.685154214759759,0.59558010790416,0.384796066410968,0.306557191295908,0.351802863824877,0.604230611612409,45.93,0.52416019588426,"中國國民黨",0.804604167407301,"ref7"
"359","桃園市","蘆竹區",0.786292671618026,0.757915773768404,0.781749216792038,0.718907804924672,0.670914245278209,0.602173543492482,0.445805466938455,0.330437664064693,0.344599554038786,0.588755566813794,58.15,0.489472763057446,"民主進步黨",0.786292671618026,"ref7"
"360","新北市","蘆洲區",0.766183949576033,0.744421262022349,0.764488099630699,0.693239115143033,0.637292095083207,0.581674988445505,0.501401887389791,0.359566306552879,0.373049706683543,0.574728608408172,50.56,0.451380847842457,"民主進步黨",0.766183949576033,"ref7"
"361","宜蘭縣","蘇澳鎮",0.78026593807304,0.761995157437872,0.755795913667229,0.744224124304502,0.676086837255914,0.561863563195504,0.531879027077655,0.327635182859624,0.344389838013902,0.600469746814349,49.44,0.478056332777117,"中國國民黨",0.78026593807304,"ref7"
"362","臺東縣","蘭嶼鄉",0.722131663987488,0.709640433718431,0.681867215561052,0.744749253317583,0.618105401844532,0.525105736651116,0.44614893579476,0.280952279240188,0.312364223244642,0.441242741428259,51.86,0.41077714210567,"中國國民黨",0.744749253317583,"ref10"
"363","新北市","鶯歌區",0.773902188157546,0.754746750372691,0.77594323665661,0.720264675217797,0.655294073707807,0.589491272408064,0.478501277980038,0.337842818125295,0.354300041380019,0.582750098598901,53.49,0.469867847426805,"中國國民黨",0.77594323665661,"ref9"
"364","屏東縣","麟洛鄉",0.790634785393951,0.748266098427076,0.764270743515365,0.738499379548593,0.657153393132557,0.627747947787605,0.536205812660494,0.318529157888291,0.377357655342149,0.565762851106571,62.31,0.497698021204681,"民主進步黨",0.790634785393951,"ref7"
"365","臺南市","鹽水區",0.772930760267839,0.730218453994995,0.744301637122732,0.762003571499194,0.687091161579031,0.618060681441366,0.583455492710161,0.315783948275156,0.351172664506571,0.57429252714992,45.92,0.464161318938888,"民主進步黨",0.772930760267839,"ref7"
"366","屏東縣","鹽埔鄉",0.790431806055578,0.752883125394516,0.749304073998601,0.769097438869242,0.675413160950021,0.597593281206035,0.502840143133966,0.300400472181347,0.319243235904506,0.599973031425925,56.37,0.497313517816969,"民主進步黨",0.790431806055578,"ref7"
"367","高雄市","鹽埕區",0.751383977294503,0.71530301129818,0.734624955992209,0.714369206520174,0.667470521550599,0.637417968030402,0.556073725780581,0.379580681353272,0.384952459394219,0.565515773432284,50.55,0.423345287544048,"民主進步黨",0.751383977294503,"ref7"
"368","桃園市","觀音區",0.794076963887283,0.765381647789515,0.77673446382813,0.74706273998362,0.676336793015364,0.577695946722953,0.463101199148043,0.306759544936406,0.323573000256516,0.591979387804901,62.65,0.504218533599702,"民主進步黨",0.794076963887283,"ref7"
