"","countryname","townname","ref","vot","rate","party"
"266","南投縣","魚池鄉",0.294235999940558,68.99,0.573509204318658,"中國國民黨"
"267","高雄市","鳥松區",0.347247223704758,52.23,0.335157526891139,"中國國民黨"
"268","南投縣","鹿谷鄉",0.310998601417751,72.48,0.570918044401558,"中國國民黨"
"269","嘉義縣","鹿草鄉",0.306860428943656,60.44,0.492289164553846,"民主進步黨"
"270","臺東縣","鹿野鄉",0.295765180823553,52.09,0.432203530766839,"中國國民黨"
"271","彰化縣","鹿港鎮",0.286978219618973,57.8,0.503497889932572,"中國國民黨"
"272","雲林縣","麥寮鄉",0.292243658944069,68.02,0.570356279117805,"中國國民黨"
"273","臺南市","麻豆區",0.344467079509547,48.58,0.290928201915301,"民主進步黨"
"274","臺南市","善化區",0.350922504819397,39.4,0.109333744113205,"民主進步黨"
"275","花蓮縣","富里鄉",0.240820548286559,77.81,0.690501801456678,"中國國民黨"
"276","桃園市","復興區",0.197562344388812,52.38,0.622828666688026,"民主進步黨"
"277","新竹縣","湖口鄉",0.290104646958423,39.87,0.272373596793522,"中國國民黨"
"278","高雄市","湖內區",0.31499859997096,49.67,0.365817193535414,"中國國民黨"
"279","澎湖縣","湖西鄉",0.276070025393752,39.34,0.298245995440385,"民主進步黨"
"280","嘉義縣","番路鄉",0.238748567584913,36.38,0.343736757600568,"中國國民黨"
"281","雲林縣","莿桐鄉",0.311147032451468,48.24,0.355002005697621,"民主進步黨"
"282","南投縣","集集鎮",0.286211593074268,68.63,0.582964311417357,"中國國民黨"
"283","臺南市","新化區",0.320708534946966,38.46,0.166124454116054,"民主進步黨"
"284","臺南市","新市區",0.32487270085004,37.42,0.131820681854517,"民主進步黨"
"285","新北市","新店區",0.331028404266301,68.73,0.518364026965953,"中國國民黨"
"286","臺中市","新社區",0.258419822685514,58.51,0.558332212125254,"中國國民黨"
"287","花蓮縣","新城鄉",0.273052935606757,71.41,0.617626473033528,"中國國民黨"
"288","桃園市","新屋區",0.27828756067729,61.28,0.545875390539671,"民主進步黨"
"289","新竹縣","新埔鎮",0.279335694204669,35.99,0.223851919409088,"中國國民黨"
"290","屏東縣","新埤鄉",0.282545727962933,57.1,0.505173856457209,"民主進步黨"
"291","新北市","新莊區",0.359191837517774,51.72,0.305506888016678,"中國國民黨"
"292","嘉義縣","新港鄉",0.317391465263882,58.72,0.459483199482489,"民主進步黨"
"293","屏東縣","新園鄉",0.30221806854861,58.2,0.480724968129536,"民主進步黨"
"294","高雄市","新興區",0.346939203987447,53.34,0.349570296236508,"中國國民黨"
"295","臺南市","新營區",0.326957162555559,36.98,0.115854076377612,"中國國民黨"
"296","新竹縣","新豐鄉",0.290095676291031,36.97,0.21532140575864,"民國黨"
"297","基隆市","暖暖區",0.344124160372687,53.24,0.35363606241043,"民主進步黨"
"298","桃園市","楊梅區",0.288344467619081,51.8,0.443350448611812,"民主進步黨"
"299","臺南市","楠西區",0.25256608396602,48.56,0.479888624452184,"中國國民黨"
"300","高雄市","楠梓區",0.326364390869271,56.58,0.423180645335329,"中國國民黨"
"301","嘉義縣","溪口鄉",0.324856254431809,54.43,0.403166903487399,"民主進步黨"
"302","彰化縣","溪州鄉",0.311081838084886,48.28,0.355671420702391,"中國國民黨"
"303","彰化縣","溪湖鎮",0.286747661412904,53.67,0.46572077247456,"中國國民黨"
"304","屏東縣","獅子鄉",0.244554358110224,64.02,0.61800318945607,"中國國民黨"
"305","苗栗縣","獅潭鄉",0.22999535084562,69.92,0.671059280827203,"中國國民黨"
"306","新北市","瑞芳區",0.309688987815037,62.49,0.504418326428169,"中國國民黨"
"307","花蓮縣","瑞穗鄉",0.218651065082677,75.78,0.711466000154821,"中國國民黨"
"308","嘉義縣","義竹鄉",0.286258703201237,70.93,0.596420832932135,"民主進步黨"
"309","屏東縣","萬丹鄉",0.307217562870384,58.29,0.472949797786268,"民主進步黨"
"310","新北市","萬里區",0.275902373829293,57.05,0.516384971377225,"中國國民黨"
"311","臺北市","萬華區",0.37263313875693,41.59,0.104031885652971,"無"
"312","花蓮縣","萬榮鄉",0.240634346512914,83.7,0.712503767607032,"中國國民黨"
"313","屏東縣","萬巒鄉",0.309626852968109,66.98,0.5377323783695,"民主進步黨"
"314","高雄市","路竹區",0.31976146082643,52.43,0.390117373972097,"中國國民黨"
"315","臺東縣","達仁鄉",0.212687721001212,69.11,0.692247545939499,"中國國民黨"
"316","高雄市","鼓山區",0.333070660669317,57.04,0.416075279331493,"中國國民黨"
"317","花蓮縣","壽豐鄉",0.263975827502992,71.53,0.630957881304359,"中國國民黨"
"318","彰化縣","彰化市",0.318629107310901,53.12,0.40017110822496,"中國國民黨"
"319","高雄市","旗山區",0.309340237491128,52.34,0.408979294055926,"中國國民黨"
"320","高雄市","旗津區",0.328162501175198,53.27,0.383963767270137,"民主進步黨"
"321","屏東縣","滿州鄉",0.304266985550218,60.64,0.498240459184996,"民主進步黨"
"322","屏東縣","瑪家鄉",0.25837767246529,51.4,0.497319703374922,"中國國民黨"
"323","彰化縣","福興鄉",0.281710509678742,57.65,0.511343435075902,"中國國民黨"
"324","臺東縣","綠島鄉",0.330353802356575,65.81,0.498018838540382,"中國國民黨"
"325","雲林縣","臺西鄉",0.263292489315569,63.59,0.585952996830368,"中國國民黨"
"326","臺東縣","臺東市",0.269326272231754,56.04,0.519403511363751,"中國國民黨"
"327","苗栗縣","銅鑼鄉",0.263757056274281,59.22,0.55461489990834,"中國國民黨"
"328","高雄市","鳳山區",0.32626101655106,56.54,0.422955400511036,"中國國民黨"
"329","花蓮縣","鳳林鎮",0.26281582338857,76.26,0.655368707856583,"中國國民黨"
"330","臺中市","潭子區",0.317382223829361,55.68,0.429988822145545,"中國國民黨"
